time,"I(I2)","P(B2)","V(2)"
5.620000e-10,2.940000e-04,1.953193e+01,-1.121056e-05
5.622500e-10,2.925000e-04,1.953123e+01,-1.120751e-05
5.625000e-10,2.910000e-04,1.953053e+01,-1.120443e-05
5.627500e-10,2.895000e-04,1.952983e+01,-1.120134e-05
5.630000e-10,2.880000e-04,1.952913e+01,-1.119822e-05
5.632500e-10,2.865000e-04,1.952844e+01,-1.119508e-05
5.635000e-10,2.850000e-04,1.952774e+01,-1.119191e-05
5.637500e-10,2.835000e-04,1.952705e+01,-1.118872e-05
5.640000e-10,2.820000e-04,1.952637e+01,-1.118550e-05
5.642500e-10,2.805000e-04,1.952568e+01,-1.118225e-05
5.645000e-10,2.790000e-04,1.952500e+01,-1.117897e-05
5.647500e-10,2.775000e-04,1.952431e+01,-1.117567e-05
5.650000e-10,2.760000e-04,1.952364e+01,-1.117233e-05
5.652500e-10,2.745000e-04,1.952296e+01,-1.116896e-05
5.655000e-10,2.730000e-04,1.952228e+01,-1.116555e-05
5.657500e-10,2.715000e-04,1.952161e+01,-1.116211e-05
5.660000e-10,2.700000e-04,1.952094e+01,-1.115863e-05
5.662500e-10,2.685000e-04,1.952027e+01,-1.115511e-05
5.665000e-10,2.670000e-04,1.951961e+01,-1.115156e-05
5.667500e-10,2.655000e-04,1.951895e+01,-1.114796e-05
5.670000e-10,2.640000e-04,1.951829e+01,-1.114431e-05
5.672500e-10,2.625000e-04,1.951763e+01,-1.114062e-05
5.675000e-10,2.610000e-04,1.951698e+01,-1.113688e-05
5.677500e-10,2.595000e-04,1.951632e+01,-1.113310e-05
5.680000e-10,2.580000e-04,1.951567e+01,-1.112926e-05
5.682500e-10,2.565000e-04,1.951503e+01,-1.112536e-05
5.685000e-10,2.550000e-04,1.951438e+01,-1.112141e-05
5.687500e-10,2.535000e-04,1.951374e+01,-1.111741e-05
5.690000e-10,2.520000e-04,1.951310e+01,-1.111334e-05
5.692500e-10,2.505000e-04,1.951247e+01,-1.110920e-05
5.695000e-10,2.490000e-04,1.951183e+01,-1.110500e-05
5.697500e-10,2.475000e-04,1.951120e+01,-1.110073e-05
5.700000e-10,2.460000e-04,1.951058e+01,-1.109639e-05
5.702500e-10,2.445000e-04,1.950995e+01,-1.109197e-05
5.705000e-10,2.430000e-04,1.950933e+01,-1.108747e-05
5.707500e-10,2.415000e-04,1.950872e+01,-1.108289e-05
5.710000e-10,2.400000e-04,1.950810e+01,-1.107822e-05
5.712500e-10,2.385000e-04,1.950749e+01,-1.107345e-05
5.715000e-10,2.370000e-04,1.950688e+01,-1.106860e-05
5.717500e-10,2.355000e-04,1.950628e+01,-1.106364e-05
5.720000e-10,2.340000e-04,1.950568e+01,-1.105858e-05
5.722500e-10,2.325000e-04,1.950508e+01,-1.105341e-05
5.725000e-10,2.310000e-04,1.950448e+01,-1.104812e-05
5.727500e-10,2.295000e-04,1.950389e+01,-1.104271e-05
5.730000e-10,2.280000e-04,1.950331e+01,-1.103717e-05
5.732500e-10,2.265000e-04,1.950273e+01,-1.103150e-05
5.735000e-10,2.250000e-04,1.950215e+01,-1.102569e-05
5.737500e-10,2.235000e-04,1.950157e+01,-1.101973e-05
5.740000e-10,2.220000e-04,1.950100e+01,-1.101361e-05
5.742500e-10,2.205000e-04,1.950044e+01,-1.100733e-05
5.745000e-10,2.190000e-04,1.949987e+01,-1.100088e-05
5.747500e-10,2.175000e-04,1.949932e+01,-1.099424e-05
5.750000e-10,2.160000e-04,1.949876e+01,-1.098740e-05
5.752500e-10,2.145000e-04,1.949822e+01,-1.098037e-05
5.755000e-10,2.130000e-04,1.949767e+01,-1.097311e-05
5.757500e-10,2.115000e-04,1.949714e+01,-1.096562e-05
5.760000e-10,2.100000e-04,1.949660e+01,-1.095789e-05
5.762500e-10,2.085000e-04,1.949608e+01,-1.094991e-05
5.765000e-10,2.070000e-04,1.949556e+01,-1.094164e-05
5.767500e-10,2.055000e-04,1.949504e+01,-1.093308e-05
5.770000e-10,2.040000e-04,1.949453e+01,-1.092421e-05
5.772500e-10,2.025000e-04,1.949403e+01,-1.091501e-05
5.775000e-10,2.010000e-04,1.949353e+01,-1.090544e-05
5.777500e-10,1.995000e-04,1.949304e+01,-1.089550e-05
5.780000e-10,1.980000e-04,1.949256e+01,-1.088515e-05
5.782500e-10,1.965000e-04,1.949208e+01,-1.087436e-05
5.785000e-10,1.950000e-04,1.949161e+01,-1.086310e-05
5.787500e-10,1.935000e-04,1.949115e+01,-1.085134e-05
5.790000e-10,1.920000e-04,1.949070e+01,-1.083903e-05
5.792500e-10,1.905000e-04,1.949026e+01,-1.082613e-05
5.795000e-10,1.890000e-04,1.948982e+01,-1.081259e-05
5.797500e-10,1.875000e-04,1.948940e+01,-1.079836e-05
5.800000e-10,1.860000e-04,1.948899e+01,-1.078338e-05
5.802500e-10,1.845000e-04,1.948858e+01,-1.076759e-05
5.805000e-10,1.830000e-04,1.948819e+01,-1.075091e-05
5.807500e-10,1.815000e-04,1.948781e+01,-1.073325e-05
5.810000e-10,1.800000e-04,1.948744e+01,-1.071453e-05
5.812500e-10,1.785000e-04,1.948709e+01,-1.069463e-05
5.815000e-10,1.770000e-04,1.948675e+01,-1.067345e-05
5.817500e-10,1.755000e-04,1.948642e+01,-1.065083e-05
5.820000e-10,1.740000e-04,1.948611e+01,-1.062664e-05
5.822500e-10,1.725000e-04,1.948582e+01,-1.060069e-05
5.825000e-10,1.710000e-04,1.948555e+01,-1.057278e-05
5.827500e-10,1.695000e-04,1.948530e+01,-1.054268e-05
5.830000e-10,1.680000e-04,1.948507e+01,-1.051011e-05
5.832500e-10,1.665000e-04,1.948486e+01,-1.047477e-05
5.835000e-10,1.650000e-04,1.948468e+01,-1.043627e-05
5.837500e-10,1.635000e-04,1.948453e+01,-1.039418e-05
5.840000e-10,1.620000e-04,1.948441e+01,-1.034800e-05
5.842500e-10,1.605000e-04,1.948432e+01,-1.029710e-05
5.845000e-10,1.590000e-04,1.948428e+01,-1.024075e-05
5.847500e-10,1.575000e-04,1.948427e+01,-1.017806e-05
5.850000e-10,1.560000e-04,1.948431e+01,-1.010795e-05
5.852500e-10,1.545000e-04,1.948440e+01,-1.002911e-05
5.855000e-10,1.530000e-04,1.948455e+01,-9.939897e-06
5.857500e-10,1.515000e-04,1.948477e+01,-9.838275e-06
5.860000e-10,1.500000e-04,1.948507e+01,-9.721677e-06
5.862500e-10,1.485000e-04,1.948546e+01,-9.586840e-06
5.865000e-10,1.470000e-04,1.948595e+01,-9.429557e-06
5.867500e-10,1.455000e-04,1.948657e+01,-9.244345e-06
5.870000e-10,1.440000e-04,1.948733e+01,-9.023959e-06
5.872500e-10,1.425000e-04,1.948827e+01,-8.758678e-06
5.875000e-10,1.410000e-04,1.948942e+01,-8.435258e-06
5.877500e-10,1.395000e-04,1.949083e+01,-8.035330e-06
5.880000e-10,1.380000e-04,1.949257e+01,-7.532959e-06
5.882500e-10,1.365000e-04,1.949474e+01,-6.890810e-06
5.885000e-10,1.350000e-04,1.949744e+01,-6.054128e-06
5.887500e-10,1.335000e-04,1.950086e+01,-4.941317e-06
5.890000e-10,1.320000e-04,1.950526e+01,-3.429844e-06
5.892500e-10,1.305000e-04,1.951099e+01,-1.338089e-06
5.895000e-10,1.290000e-04,1.951860e+01,1.586618e-06
5.897500e-10,1.275000e-04,1.952882e+01,5.635272e-06
5.900000e-10,1.260000e-04,1.954261e+01,1.099061e-05
5.902500e-10,1.245000e-04,1.956090e+01,1.748918e-05
5.905000e-10,1.230000e-04,1.958433e+01,2.448192e-05
5.907500e-10,1.215000e-04,1.961277e+01,3.085699e-05
5.910000e-10,1.200000e-04,1.964502e+01,3.522344e-05
5.912500e-10,1.185000e-04,1.967870e+01,3.625442e-05
5.915000e-10,1.170000e-04,1.971061e+01,3.309395e-05
5.917500e-10,1.155000e-04,1.973733e+01,2.569328e-05
5.920000e-10,1.140000e-04,1.975600e+01,1.496159e-05
5.922500e-10,1.125000e-04,1.976510e+01,2.660284e-06
5.925000e-10,1.110000e-04,1.976495e+01,-8.965843e-06
5.927500e-10,1.095000e-04,1.975772e+01,-1.774774e-05
5.930000e-10,1.080000e-04,1.974696e+01,-2.218960e-05
5.932500e-10,1.065000e-04,1.973664e+01,-2.190979e-05
5.935000e-10,1.050000e-04,1.973005e+01,-1.775627e-05
5.937500e-10,1.035000e-04,1.972895e+01,-1.153343e-05
5.940000e-10,1.020000e-04,1.973320e+01,-5.425917e-06
5.942500e-10,1.005000e-04,1.974101e+01,-1.325387e-06
5.945000e-10,9.900000e-05,1.974965e+01,-2.962932e-07
5.947500e-10,9.750000e-05,1.975642e+01,-2.348609e-06
5.950000e-10,9.600000e-05,1.975946e+01,-6.560697e-06
5.952500e-10,9.450000e-05,1.975821e+01,-1.147386e-05
5.955000e-10,9.300000e-05,1.975344e+01,-1.560402e-05
5.957500e-10,9.150000e-05,1.974682e+01,-1.789883e-05
5.960000e-10,9.000000e-05,1.974030e+01,-1.800403e-05
5.962500e-10,8.850000e-05,1.973546e+01,-1.627666e-05
5.965000e-10,8.700000e-05,1.973309e+01,-1.357083e-05
5.967500e-10,8.550000e-05,1.973308e+01,-1.089506e-05
5.970000e-10,8.400000e-05,1.973458e+01,-9.071795e-06
5.972500e-10,8.250000e-05,1.973645e+01,-8.511109e-06
5.975000e-10,8.100000e-05,1.973763e+01,-9.154141e-06
5.977500e-10,7.950000e-05,1.973747e+01,-1.057587e-05
5.980000e-10,7.800000e-05,1.973587e+01,-1.218616e-05
5.982500e-10,7.650000e-05,1.973320e+01,-1.344697e-05
5.985000e-10,7.500000e-05,1.973009e+01,-1.403331e-05
5.987500e-10,7.350000e-05,1.972719e+01,-1.389625e-05
5.990000e-10,7.200000e-05,1.972495e+01,-1.322533e-05
5.992500e-10,7.050000e-05,1.972352e+01,-1.234123e-05
5.995000e-10,6.900000e-05,1.972275e+01,-1.156670e-05
5.997500e-10,6.750000e-05,1.972234e+01,-1.112238e-05
6.000000e-10,0.000000e+00,1.972095e+01,-1.395281e-05
6.002500e-10,0.000000e+00,1.971736e+01,-1.616965e-05
6.005000e-10,0.000000e+00,1.971071e+01,-2.015602e-05
6.007500e-10,0.000000e+00,1.970094e+01,-2.380097e-05
6.010000e-10,0.000000e+00,1.968905e+01,-2.597272e-05
6.012500e-10,0.000000e+00,1.967688e+01,-2.582908e-05
6.015000e-10,0.000000e+00,1.966666e+01,-2.316361e-05
6.017500e-10,0.000000e+00,1.966018e+01,-1.854830e-05
6.020000e-10,0.000000e+00,1.965821e+01,-1.317735e-05
6.022500e-10,0.000000e+00,1.966024e+01,-8.462571e-06
6.025000e-10,0.000000e+00,1.966469e+01,-5.547937e-06
6.027500e-10,0.000000e+00,1.966952e+01,-4.940608e-06
6.030000e-10,0.000000e+00,1.967291e+01,-6.393514e-06
6.032500e-10,0.000000e+00,1.967382e+01,-9.061494e-06
6.035000e-10,0.000000e+00,1.967221e+01,-1.184686e-05
6.037500e-10,0.000000e+00,1.966891e+01,-1.379084e-05
6.040000e-10,0.000000e+00,1.966520e+01,-1.436849e-05
6.042500e-10,0.000000e+00,1.966227e+01,-1.359619e-05
6.045000e-10,0.000000e+00,1.966090e+01,-1.193916e-05
6.047500e-10,0.000000e+00,1.966121e+01,-1.007993e-05
6.050000e-10,0.000000e+00,1.966274e+01,-8.650310e-06
6.052500e-10,0.000000e+00,1.966473e+01,-8.026786e-06
6.055000e-10,0.000000e+00,1.966643e+01,-8.249736e-06
6.057500e-10,0.000000e+00,1.966731e+01,-9.072279e-06
6.060000e-10,0.000000e+00,1.966725e+01,-1.009782e-05
6.062500e-10,0.000000e+00,1.966646e+01,-1.094228e-05
6.065000e-10,0.000000e+00,1.966535e+01,-1.136076e-05
6.067500e-10,0.000000e+00,1.966435e+01,-1.130191e-05
6.070000e-10,0.000000e+00,1.966377e+01,-1.088567e-05
6.072500e-10,0.000000e+00,1.966371e+01,-1.032706e-05
6.075000e-10,0.000000e+00,1.966408e+01,-9.843264e-06
6.077500e-10,0.000000e+00,1.966465e+01,-9.579404e-06
6.080000e-10,0.000000e+00,1.966518e+01,-9.574737e-06
6.082500e-10,0.000000e+00,1.966551e+01,-9.772331e-06
6.085000e-10,0.000000e+00,1.966557e+01,-1.005956e-05
6.087500e-10,0.000000e+00,1.966540e+01,-1.031878e-05
6.090000e-10,0.000000e+00,1.966511e+01,-1.046858e-05
6.092500e-10,0.000000e+00,1.966483e+01,-1.048338e-05
6.095000e-10,0.000000e+00,1.966465e+01,-1.038951e-05
6.097500e-10,0.000000e+00,1.966461e+01,-1.024434e-05
6.100000e-10,0.000000e+00,1.966468e+01,-1.010942e-05
6.102500e-10,1.500000e-06,1.966485e+01,-9.963038e-06
6.105000e-10,3.000000e-06,1.966508e+01,-9.841395e-06
6.107500e-10,4.500000e-06,1.966538e+01,-9.696703e-06
6.110000e-10,6.000000e-06,1.966580e+01,-9.507519e-06
6.112500e-10,7.500000e-06,1.966639e+01,-9.271240e-06
6.115000e-10,9.000000e-06,1.966718e+01,-9.010583e-06
6.117500e-10,1.050000e-05,1.966817e+01,-8.767162e-06
6.120000e-10,1.200000e-05,1.966930e+01,-8.585492e-06
6.122500e-10,1.350000e-05,1.967051e+01,-8.495132e-06
6.125000e-10,1.500000e-05,1.967171e+01,-8.499021e-06
6.127500e-10,1.650000e-05,1.967283e+01,-8.572657e-06
6.130000e-10,1.800000e-05,1.967385e+01,-8.673795e-06
6.132500e-10,1.950000e-05,1.967480e+01,-8.758024e-06
6.135000e-10,2.100000e-05,1.967571e+01,-8.793722e-06
6.137500e-10,2.250000e-05,1.967665e+01,-8.770891e-06
6.140000e-10,2.400000e-05,1.967764e+01,-8.701336e-06
6.142500e-10,2.550000e-05,1.967872e+01,-8.611280e-06
6.145000e-10,2.700000e-05,1.967987e+01,-8.530081e-06
6.147500e-10,2.850000e-05,1.968106e+01,-8.479658e-06
6.150000e-10,3.000000e-05,1.968226e+01,-8.468220e-06
6.152500e-10,3.150000e-05,1.968343e+01,-8.489778e-06
6.155000e-10,3.300000e-05,1.968456e+01,-8.528630e-06
6.157500e-10,3.450000e-05,1.968566e+01,-8.566376e-06
6.160000e-10,3.600000e-05,1.968674e+01,-8.588576e-06
6.162500e-10,3.750000e-05,1.968782e+01,-8.588829e-06
6.165000e-10,3.900000e-05,1.968891e+01,-8.569333e-06
6.167500e-10,4.050000e-05,1.969004e+01,-8.538433e-06
6.170000e-10,4.200000e-05,1.969119e+01,-8.506570e-06
6.172500e-10,4.350000e-05,1.969237e+01,-8.482336e-06
6.175000e-10,4.500000e-05,1.969355e+01,-8.469972e-06
6.177500e-10,4.650000e-05,1.969473e+01,-8.468850e-06
6.180000e-10,4.800000e-05,1.969590e+01,-8.474711e-06
6.182500e-10,4.950000e-05,1.969706e+01,-8.481876e-06
6.185000e-10,5.100000e-05,1.969822e+01,-8.485450e-06
6.187500e-10,5.250000e-05,1.969939e+01,-8.482801e-06
6.190000e-10,5.400000e-05,1.970056e+01,-8.473937e-06
6.192500e-10,5.550000e-05,1.970174e+01,-8.460919e-06
6.195000e-10,5.700000e-05,1.970293e+01,-8.446709e-06
6.197500e-10,5.850000e-05,1.970413e+01,-8.433968e-06
6.200000e-10,6.000000e-05,1.970534e+01,-8.424230e-06
6.202500e-10,6.150000e-05,1.970656e+01,-8.417640e-06
6.205000e-10,6.300000e-05,1.970777e+01,-8.413225e-06
6.207500e-10,6.450000e-05,1.970899e+01,-8.409474e-06
6.210000e-10,6.600000e-05,1.971021e+01,-8.404975e-06
6.212500e-10,6.750000e-05,1.971143e+01,-8.398865e-06
6.215000e-10,6.900000e-05,1.971266e+01,-8.390993e-06
6.217500e-10,7.050000e-05,1.971390e+01,-8.381803e-06
6.220000e-10,7.200000e-05,1.971515e+01,-8.372046e-06
6.222500e-10,7.350000e-05,1.971640e+01,-8.362452e-06
6.225000e-10,7.500000e-05,1.971766e+01,-8.353489e-06
6.227500e-10,7.650000e-05,1.971892e+01,-8.345264e-06
6.230000e-10,7.800000e-05,1.972019e+01,-8.337572e-06
6.232500e-10,7.950000e-05,1.972146e+01,-8.330038e-06
6.235000e-10,8.100000e-05,1.972274e+01,-8.322285e-06
6.237500e-10,8.250000e-05,1.972403e+01,-8.314058e-06
6.240000e-10,8.400000e-05,1.972532e+01,-8.305282e-06
6.242500e-10,8.550000e-05,1.972662e+01,-8.296046e-06
6.245000e-10,8.700000e-05,1.972793e+01,-8.286528e-06
6.247500e-10,8.850000e-05,1.972924e+01,-8.276918e-06
6.250000e-10,9.000000e-05,1.973056e+01,-8.267346e-06
6.252500e-10,9.150000e-05,1.973188e+01,-8.257854e-06
6.255000e-10,9.300000e-05,1.973322e+01,-8.248400e-06
6.257500e-10,9.450000e-05,1.973456e+01,-8.238889e-06
6.260000e-10,9.600000e-05,1.973590e+01,-8.229222e-06
6.262500e-10,9.750000e-05,1.973726e+01,-8.219323e-06
6.265000e-10,9.900000e-05,1.973862e+01,-8.209163e-06
6.267500e-10,1.005000e-04,1.973999e+01,-8.198752e-06
6.270000e-10,1.020000e-04,1.974136e+01,-8.188132e-06
6.272500e-10,1.035000e-04,1.974274e+01,-8.177348e-06
6.275000e-10,1.050000e-04,1.974414e+01,-8.166433e-06
6.277500e-10,1.065000e-04,1.974553e+01,-8.155399e-06
6.280000e-10,1.080000e-04,1.974694e+01,-8.144237e-06
6.282500e-10,1.095000e-04,1.974836e+01,-8.132919e-06
6.285000e-10,1.110000e-04,1.974978e+01,-8.121416e-06
6.287500e-10,1.125000e-04,1.975121e+01,-8.109702e-06
6.290000e-10,1.140000e-04,1.975265e+01,-8.097763e-06
6.292500e-10,1.155000e-04,1.975410e+01,-8.085595e-06
6.295000e-10,1.170000e-04,1.975556e+01,-8.073202e-06
6.297500e-10,1.185000e-04,1.975702e+01,-8.060591e-06
6.300000e-10,1.200000e-04,1.975850e+01,-8.047768e-06
6.302500e-10,1.215000e-04,1.975998e+01,-8.034731e-06
6.305000e-10,1.230000e-04,1.976148e+01,-8.021475e-06
6.307500e-10,1.245000e-04,1.976298e+01,-8.007987e-06
6.310000e-10,1.260000e-04,1.976450e+01,-7.994255e-06
6.312500e-10,1.275000e-04,1.976602e+01,-7.980265e-06
6.315000e-10,1.290000e-04,1.976755e+01,-7.966006e-06
6.317500e-10,1.305000e-04,1.976910e+01,-7.951471e-06
6.320000e-10,1.320000e-04,1.977065e+01,-7.936651e-06
6.322500e-10,1.335000e-04,1.977222e+01,-7.921543e-06
6.325000e-10,1.350000e-04,1.977380e+01,-7.906141e-06
6.327500e-10,1.365000e-04,1.977538e+01,-7.890436e-06
6.330000e-10,1.380000e-04,1.977698e+01,-7.874421e-06
6.332500e-10,1.395000e-04,1.977859e+01,-7.858083e-06
6.335000e-10,1.410000e-04,1.978022e+01,-7.841411e-06
6.337500e-10,1.425000e-04,1.978185e+01,-7.824393e-06
6.340000e-10,1.440000e-04,1.978350e+01,-7.807015e-06
6.342500e-10,1.455000e-04,1.978516e+01,-7.789265e-06
6.345000e-10,1.470000e-04,1.978683e+01,-7.771131e-06
6.347500e-10,1.485000e-04,1.978852e+01,-7.752599e-06
6.350000e-10,1.500000e-04,1.979022e+01,-7.733658e-06
6.352500e-10,1.515000e-04,1.979193e+01,-7.714293e-06
6.355000e-10,1.530000e-04,1.979366e+01,-7.694489e-06
6.357500e-10,1.545000e-04,1.979540e+01,-7.674231e-06
6.360000e-10,1.560000e-04,1.979716e+01,-7.653501e-06
6.362500e-10,1.575000e-04,1.979893e+01,-7.632281e-06
6.365000e-10,1.590000e-04,1.980072e+01,-7.610552e-06
6.367500e-10,1.605000e-04,1.980252e+01,-7.588295e-06
6.370000e-10,1.620000e-04,1.980434e+01,-7.565489e-06
6.372500e-10,1.635000e-04,1.980618e+01,-7.542113e-06
6.375000e-10,1.650000e-04,1.980803e+01,-7.518144e-06
6.377500e-10,1.665000e-04,1.980990e+01,-7.493559e-06
6.380000e-10,1.680000e-04,1.981179e+01,-7.468332e-06
6.382500e-10,1.695000e-04,1.981370e+01,-7.442436e-06
6.385000e-10,1.710000e-04,1.981563e+01,-7.415844e-06
6.387500e-10,1.725000e-04,1.981757e+01,-7.388526e-06
6.390000e-10,1.740000e-04,1.981954e+01,-7.360449e-06
6.392500e-10,1.755000e-04,1.982153e+01,-7.331580e-06
6.395000e-10,1.770000e-04,1.982353e+01,-7.301884e-06
6.397500e-10,1.785000e-04,1.982556e+01,-7.271324e-06
6.400000e-10,1.800000e-04,1.982762e+01,-7.239858e-06
6.402500e-10,1.815000e-04,1.982969e+01,-7.207445e-06
6.405000e-10,1.830000e-04,1.983179e+01,-7.174039e-06
6.407500e-10,1.845000e-04,1.983392e+01,-7.139593e-06
6.410000e-10,1.860000e-04,1.983607e+01,-7.104054e-06
6.412500e-10,1.875000e-04,1.983824e+01,-7.067369e-06
6.415000e-10,1.890000e-04,1.984044e+01,-7.029478e-06
6.417500e-10,1.905000e-04,1.984267e+01,-6.990318e-06
6.420000e-10,1.920000e-04,1.984493e+01,-6.949824e-06
6.422500e-10,1.935000e-04,1.984722e+01,-6.907921e-06
6.425000e-10,1.950000e-04,1.984954e+01,-6.864535e-06
6.427500e-10,1.965000e-04,1.985190e+01,-6.819580e-06
6.430000e-10,1.980000e-04,1.985428e+01,-6.772969e-06
6.432500e-10,1.995000e-04,1.985670e+01,-6.724605e-06
6.435000e-10,2.010000e-04,1.985916e+01,-6.674383e-06
6.437500e-10,2.025000e-04,1.986166e+01,-6.622193e-06
6.440000e-10,2.040000e-04,1.986419e+01,-6.567912e-06
6.442500e-10,2.055000e-04,1.986676e+01,-6.511410e-06
6.445000e-10,2.070000e-04,1.986938e+01,-6.452543e-06
6.447500e-10,2.085000e-04,1.987204e+01,-6.391156e-06
6.450000e-10,2.100000e-04,1.987474e+01,-6.327080e-06
6.452500e-10,2.115000e-04,1.987750e+01,-6.260132e-06
6.455000e-10,2.130000e-04,1.988030e+01,-6.190109e-06
6.457500e-10,2.145000e-04,1.988316e+01,-6.116792e-06
6.460000e-10,2.160000e-04,1.988607e+01,-6.039938e-06
6.462500e-10,2.175000e-04,1.988904e+01,-5.959282e-06
6.465000e-10,2.190000e-04,1.989206e+01,-5.874531e-06
6.467500e-10,2.205000e-04,1.989516e+01,-5.785363e-06
6.470000e-10,2.220000e-04,1.989832e+01,-5.691419e-06
6.472500e-10,2.235000e-04,1.990155e+01,-5.592304e-06
6.475000e-10,2.250000e-04,1.990486e+01,-5.487577e-06
6.477500e-10,2.265000e-04,1.990824e+01,-5.376746e-06
6.480000e-10,2.280000e-04,1.991171e+01,-5.259265e-06
6.482500e-10,2.295000e-04,1.991527e+01,-5.134516e-06
6.485000e-10,2.310000e-04,1.991893e+01,-5.001810e-06
6.487500e-10,2.325000e-04,1.992269e+01,-4.860368e-06
6.490000e-10,2.340000e-04,1.992655e+01,-4.709308e-06
6.492500e-10,2.355000e-04,1.993053e+01,-4.547630e-06
6.495000e-10,2.370000e-04,1.993464e+01,-4.374195e-06
6.497500e-10,2.385000e-04,1.993888e+01,-4.187703e-06
6.500000e-10,2.400000e-04,1.994326e+01,-3.986658e-06
6.502500e-10,2.415000e-04,1.994780e+01,-3.769340e-06
6.505000e-10,2.430000e-04,1.995251e+01,-3.533757e-06
6.507500e-10,2.445000e-04,1.995740e+01,-3.277593e-06
6.510000e-10,2.460000e-04,1.996249e+01,-2.998141e-06
6.512500e-10,2.475000e-04,1.996780e+01,-2.692225e-06
6.515000e-10,2.490000e-04,1.997336e+01,-2.356094e-06
6.517500e-10,2.505000e-04,1.997918e+01,-1.985295e-06
6.520000e-10,2.520000e-04,1.998529e+01,-1.574506e-06
6.522500e-10,2.535000e-04,1.999174e+01,-1.117329e-06
6.525000e-10,2.550000e-04,1.999855e+01,-6.060183e-07
6.527500e-10,2.565000e-04,2.000577e+01,-3.112502e-08
6.530000e-10,2.580000e-04,2.001346e+01,6.189667e-07
6.532500e-10,2.595000e-04,2.002168e+01,1.358658e-06
6.535000e-10,2.610000e-04,2.003051e+01,2.205966e-06
6.537500e-10,2.625000e-04,2.004004e+01,3.183648e-06
6.540000e-10,2.640000e-04,2.005039e+01,4.320758e-06
6.542500e-10,2.655000e-04,2.006169e+01,5.654795e-06
6.545000e-10,2.670000e-04,2.007413e+01,7.234756e-06
6.547500e-10,2.685000e-04,2.008792e+01,9.125496e-06
6.550000e-10,2.700000e-04,2.010335e+01,1.141406e-05
6.552500e-10,2.715000e-04,2.012079e+01,1.421902e-05
6.555000e-10,2.730000e-04,2.014073e+01,1.770449e-05
6.557500e-10,2.745000e-04,2.016381e+01,2.210133e-05
6.560000e-10,2.760000e-04,2.019093e+01,2.773972e-05
6.562500e-10,2.775000e-04,2.022331e+01,3.509928e-05
6.565000e-10,2.790000e-04,2.026270e+01,4.488550e-05
6.567500e-10,2.805000e-04,2.031160e+01,5.814171e-05
6.570000e-10,2.820000e-04,2.037368e+01,7.639649e-05
6.572500e-10,2.835000e-04,2.045432e+01,1.018059e-04
6.575000e-10,2.850000e-04,2.056135e+01,1.371578e-04
6.577500e-10,2.865000e-04,2.070586e+01,1.855816e-04
6.580000e-10,2.880000e-04,2.090304e+01,2.504020e-04
6.582500e-10,2.895000e-04,2.117372e+01,3.367203e-04
6.585000e-10,2.910000e-04,2.154791e+01,4.552088e-04
6.587500e-10,2.925000e-04,2.206992e+01,6.242611e-04
6.590000e-10,2.940000e-04,2.279132e+01,8.557086e-04
6.592500e-10,2.955000e-04,2.370932e+01,1.092241e-03
6.595000e-10,2.970000e-04,2.468006e+01,1.175045e-03
6.597500e-10,2.985000e-04,2.549541e+01,1.022381e-03
6.600000e-10,3.000000e-04,2.601152e+01,6.941865e-04
6.602500e-10,3.015000e-04,2.619596e+01,3.099534e-04
6.605000e-10,3.030000e-04,2.611282e+01,-1.894430e-05
6.607500e-10,3.045000e-04,2.588383e+01,-2.192421e-04
6.610000e-10,3.060000e-04,2.564130e+01,-2.688749e-04
6.612500e-10,3.075000e-04,2.548432e+01,-1.969877e-04
6.615000e-10,3.090000e-04,2.545403e+01,-6.492918e-05
6.617500e-10,3.105000e-04,2.553484e+01,6.237451e-05
6.620000e-10,3.120000e-04,2.567570e+01,1.402101e-04
6.622500e-10,3.135000e-04,2.581806e+01,1.540779e-04
6.625000e-10,3.150000e-04,2.591807e+01,1.154963e-04
6.627500e-10,3.165000e-04,2.595692e+01,5.007564e-05
6.630000e-10,3.180000e-04,2.593995e+01,-1.489759e-05
6.632500e-10,3.195000e-04,2.588861e+01,-5.940397e-05
6.635000e-10,3.210000e-04,2.582942e+01,-7.502400e-05
6.637500e-10,3.225000e-04,2.578415e+01,-6.472188e-05
6.640000e-10,3.240000e-04,2.576403e+01,-3.903456e-05
6.642500e-10,3.255000e-04,2.576892e+01,-1.063171e-05
6.645000e-10,3.270000e-04,2.579053e+01,1.047225e-05
6.647500e-10,3.285000e-04,2.581749e+01,1.949956e-05
6.650000e-10,3.300000e-04,2.583995e+01,1.697635e-05
6.652500e-10,3.315000e-04,2.585235e+01,7.007372e-06
6.655000e-10,3.330000e-04,2.585396e+01,-5.107415e-06
6.657500e-10,3.345000e-04,2.584768e+01,-1.492855e-05
6.660000e-10,3.360000e-04,2.583806e+01,-2.004526e-05
6.662500e-10,3.375000e-04,2.582933e+01,-2.024823e-05
6.665000e-10,3.390000e-04,2.582417e+01,-1.694279e-05
6.667500e-10,3.405000e-04,2.582330e+01,-1.221473e-05
6.670000e-10,3.420000e-04,2.582591e+01,-7.957623e-06
6.672500e-10,3.435000e-04,2.583034e+01,-5.331161e-06
6.675000e-10,3.450000e-04,2.583493e+01,-4.626527e-06
6.677500e-10,3.465000e-04,2.583848e+01,-5.453479e-06
6.680000e-10,3.480000e-04,2.584050e+01,-7.082950e-06
