time,"V(VIN)","I(ROUT)","P(B01)","P(B02)"
7.675000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.677500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.680000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.682500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.685000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.687500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.690000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.692500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.695000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.697500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.700000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.702500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.705000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.707500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.710000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.712500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.715000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.717500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.720000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.722500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.725000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.727500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.730000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.732500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.735000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.737500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.740000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.742500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.745000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.747500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.750000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.752500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.755000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.757500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.760000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.762500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.765000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.767500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.770000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.772500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.775000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.777500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.780000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.782500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.785000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.787500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.790000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.792500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.795000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.797500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.800000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.802500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.805000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.807500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.810000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.812500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.815000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.817500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.820000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.822500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.825000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.827500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.830000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.832500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.835000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.837500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.840000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.842500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.845000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.847500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.850000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.852500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.855000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.857500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.860000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.862500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.865000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.867500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.870000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.872500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.875000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.877500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.880000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.882500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.885000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.887500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.890000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.892500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.895000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.897500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.900000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.902500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.905000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.907500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.910000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.912500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.915000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.917500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.920000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.922500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.925000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.927500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.930000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.932500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.935000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.937500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.940000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.942500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.945000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.947500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.950000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.952500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.955000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.957500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.960000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.962500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.965000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.967500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.970000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.972500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.975000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.977500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.980000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.982500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.985000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.987500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.990000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.992500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.995000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
7.997500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.000000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.002500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.005000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.007500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.010000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.012500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.015000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.017500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.020000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.022500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.025000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.027500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.030000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.032500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.035000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.037500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.040000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.042500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.045000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.047500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.050000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.052500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.055000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.057500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.060000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.062500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.065000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.067500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.070000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.072500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.075000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.077500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.080000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.082500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.085000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.087500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.090000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.092500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.095000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.097500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.100000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.102500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.105000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.107500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.110000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.112500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.115000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.117500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.120000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.122500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.125000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.127500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.130000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.132500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.135000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.137500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.140000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.142500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.145000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.147500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.150000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.152500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.155000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.157500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.160000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.162500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.165000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.167500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.170000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.172500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.175000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.177500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.180000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.182500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.185000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.187500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.190000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.192500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.195000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.197500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.200000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.202500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.205000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.207500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.210000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.212500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.215000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.217500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.220000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.222500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.225000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.227500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.230000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.232500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.235000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.237500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.240000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.242500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.245000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.247500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.250000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.252500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.255000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.257500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.260000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.262500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.265000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.267500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.270000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.272500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.275000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.277500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.280000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.282500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.285000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.287500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.290000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.292500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.295000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.297500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.300000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.302500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.305000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.307500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.310000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.312500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.315000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.317500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.320000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.322500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.325000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.327500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.330000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.332500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.335000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.337500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.340000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.342500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.345000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.347500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.350000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.352500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.355000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.357500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.360000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.362500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.365000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.367500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.370000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.372500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.375000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.377500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.380000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.382500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.385000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.387500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.390000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.392500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.395000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.397500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.400000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.402500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.405000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.407500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.410000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.412500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.415000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.417500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.420000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.422500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.425000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.427500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.430000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.432500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.435000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.437500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.440000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.442500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.445000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.447500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.450000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.452500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.455000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.457500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.460000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.462500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.465000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.467500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.470000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.472500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.475000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.477500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.480000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.482500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.485000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.487500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.490000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.492500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.495000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.497500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.500000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.502500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.505000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.507500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.510000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.512500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.515000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.517500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.520000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.522500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.525000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.527500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.530000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.532500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.535000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.537500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.540000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.542500e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
8.545000e-10,1.803219e-19,1.753829e-18,1.297098e+01,1.318194e+01
